[2026-06-01 11:12:34,761][__main__][INFO] - Epoch 000 | train_total 0.0107 | train_normal 0.0013 | train_anomaly 0.0187 | val_total 0.0103
[2026-06-01 11:13:39,049][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:13:40,774][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:13:42,493][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:30,291][__main__][INFO] - Epoch 000 | train_total 0.0107 | train_normal 0.0013 | train_anomaly 0.0187 | val_total 0.0103
[2026-06-01 13:04:31,962][__main__][INFO] - Epoch 001 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0100
[2026-06-01 13:04:33,630][__main__][INFO] - Epoch 002 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 13:04:35,332][__main__][INFO] - Epoch 003 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:37,007][__main__][INFO] - Epoch 004 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:38,679][__main__][INFO] - Epoch 005 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:40,363][__main__][INFO] - Epoch 006 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:42,042][__main__][INFO] - Epoch 007 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:43,714][__main__][INFO] - Epoch 008 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:45,395][__main__][INFO] - Epoch 009 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:47,094][__main__][INFO] - Epoch 010 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:48,958][__main__][INFO] - Epoch 011 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:50,677][__main__][INFO] - Epoch 012 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:52,401][__main__][INFO] - Epoch 013 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:54,123][__main__][INFO] - Epoch 014 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:55,853][__main__][INFO] - Epoch 015 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:57,578][__main__][INFO] - Epoch 016 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:04:59,302][__main__][INFO] - Epoch 017 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:01,027][__main__][INFO] - Epoch 018 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:02,741][__main__][INFO] - Epoch 019 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:04,456][__main__][INFO] - Epoch 020 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:06,174][__main__][INFO] - Epoch 021 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:07,859][__main__][INFO] - Epoch 022 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:09,535][__main__][INFO] - Epoch 023 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:11,208][__main__][INFO] - Epoch 024 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:12,890][__main__][INFO] - Epoch 025 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:14,573][__main__][INFO] - Epoch 026 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:16,262][__main__][INFO] - Epoch 027 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:17,949][__main__][INFO] - Epoch 028 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:19,630][__main__][INFO] - Epoch 029 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:21,314][__main__][INFO] - Epoch 030 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:23,008][__main__][INFO] - Epoch 031 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:24,872][__main__][INFO] - Epoch 032 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:26,579][__main__][INFO] - Epoch 033 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:28,273][__main__][INFO] - Epoch 034 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:29,973][__main__][INFO] - Epoch 035 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:31,673][__main__][INFO] - Epoch 036 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:33,372][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:35,057][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:05:36,747][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:27,550][__main__][INFO] - Epoch 000 | train_total 0.0107 | train_normal 0.0013 | train_anomaly 0.0187 | val_total 0.0103
[2026-06-01 14:07:29,228][__main__][INFO] - Epoch 001 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0100
[2026-06-01 14:07:30,896][__main__][INFO] - Epoch 002 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 14:07:32,564][__main__][INFO] - Epoch 003 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:34,241][__main__][INFO] - Epoch 004 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:35,935][__main__][INFO] - Epoch 005 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:37,641][__main__][INFO] - Epoch 006 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:39,388][__main__][INFO] - Epoch 007 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:41,099][__main__][INFO] - Epoch 008 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:42,808][__main__][INFO] - Epoch 009 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:44,528][__main__][INFO] - Epoch 010 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:46,348][__main__][INFO] - Epoch 011 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:48,094][__main__][INFO] - Epoch 012 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:49,799][__main__][INFO] - Epoch 013 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:51,503][__main__][INFO] - Epoch 014 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:53,214][__main__][INFO] - Epoch 015 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:54,930][__main__][INFO] - Epoch 016 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:56,641][__main__][INFO] - Epoch 017 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:07:58,347][__main__][INFO] - Epoch 018 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:00,070][__main__][INFO] - Epoch 019 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:01,785][__main__][INFO] - Epoch 020 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:03,492][__main__][INFO] - Epoch 021 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:05,235][__main__][INFO] - Epoch 022 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:06,949][__main__][INFO] - Epoch 023 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:08,623][__main__][INFO] - Epoch 024 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:10,296][__main__][INFO] - Epoch 025 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:11,965][__main__][INFO] - Epoch 026 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:13,636][__main__][INFO] - Epoch 027 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:15,347][__main__][INFO] - Epoch 028 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:17,029][__main__][INFO] - Epoch 029 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:18,702][__main__][INFO] - Epoch 030 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:20,439][__main__][INFO] - Epoch 031 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:22,266][__main__][INFO] - Epoch 032 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:23,941][__main__][INFO] - Epoch 033 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:25,700][__main__][INFO] - Epoch 034 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:27,366][__main__][INFO] - Epoch 035 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:29,038][__main__][INFO] - Epoch 036 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:30,749][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:32,451][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:08:34,118][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
