[2026-06-01 05:56:09,085][__main__][INFO] - Epoch 000 | train_total 0.0112 | train_normal 0.0025 | train_anomaly 0.0175 | val_total 0.0111
[2026-06-01 06:30:34,307][__main__][INFO] - Epoch 004 | train_total 0.0104 | train_normal 0.0008 | train_anomaly 0.0192 | val_total 0.0104
[2026-06-01 06:30:35,990][__main__][INFO] - Epoch 005 | train_total 0.0104 | train_normal 0.0007 | train_anomaly 0.0193 | val_total 0.0103
[2026-06-01 06:30:37,672][__main__][INFO] - Epoch 006 | train_total 0.0103 | train_normal 0.0006 | train_anomaly 0.0194 | val_total 0.0103
[2026-06-01 06:30:39,356][__main__][INFO] - Epoch 007 | train_total 0.0103 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0103
[2026-06-01 06:30:41,042][__main__][INFO] - Epoch 008 | train_total 0.0102 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0102
[2026-06-01 06:30:42,803][__main__][INFO] - Epoch 009 | train_total 0.0102 | train_normal 0.0004 | train_anomaly 0.0195 | val_total 0.0103
[2026-06-01 06:30:45,918][__main__][INFO] - Epoch 000 | train_total 0.0112 | train_normal 0.0023 | train_anomaly 0.0177 | val_total 0.0111
[2026-06-01 06:30:47,722][__main__][INFO] - Epoch 001 | train_total 0.0108 | train_normal 0.0017 | train_anomaly 0.0183 | val_total 0.0108
[2026-06-01 06:30:49,528][__main__][INFO] - Epoch 002 | train_total 0.0106 | train_normal 0.0013 | train_anomaly 0.0187 | val_total 0.0105
[2026-06-01 06:30:51,330][__main__][INFO] - Epoch 003 | train_total 0.0105 | train_normal 0.0010 | train_anomaly 0.0190 | val_total 0.0105
[2026-06-01 06:30:53,135][__main__][INFO] - Epoch 004 | train_total 0.0104 | train_normal 0.0008 | train_anomaly 0.0192 | val_total 0.0104
[2026-06-01 06:30:54,939][__main__][INFO] - Epoch 005 | train_total 0.0104 | train_normal 0.0007 | train_anomaly 0.0193 | val_total 0.0103
[2026-06-01 06:30:56,627][__main__][INFO] - Epoch 006 | train_total 0.0103 | train_normal 0.0006 | train_anomaly 0.0194 | val_total 0.0103
[2026-06-01 06:30:58,359][__main__][INFO] - Epoch 007 | train_total 0.0103 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0103
[2026-06-01 06:31:00,246][__main__][INFO] - Epoch 008 | train_total 0.0102 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0102
[2026-06-01 06:31:01,971][__main__][INFO] - Epoch 009 | train_total 0.0102 | train_normal 0.0004 | train_anomaly 0.0195 | val_total 0.0103
