[2026-06-01 11:10:15,623][__main__][INFO] - Epoch 000 | train_total 0.0110 | train_normal 0.0020 | train_anomaly 0.0180 | val_total 0.0110
[2026-06-01 11:10:53,113][__main__][INFO] - Epoch 022 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:10:54,832][__main__][INFO] - Epoch 023 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:10:56,549][__main__][INFO] - Epoch 024 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:10:58,360][__main__][INFO] - Epoch 025 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:00,080][__main__][INFO] - Epoch 026 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:01,792][__main__][INFO] - Epoch 027 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:03,514][__main__][INFO] - Epoch 028 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:05,232][__main__][INFO] - Epoch 029 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:06,954][__main__][INFO] - Epoch 030 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:08,648][__main__][INFO] - Epoch 031 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:10,462][__main__][INFO] - Epoch 032 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:12,141][__main__][INFO] - Epoch 033 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:13,812][__main__][INFO] - Epoch 034 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:15,482][__main__][INFO] - Epoch 035 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:17,155][__main__][INFO] - Epoch 036 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:18,835][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:20,509][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 11:11:22,179][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:10,070][__main__][INFO] - Epoch 000 | train_total 0.0110 | train_normal 0.0020 | train_anomaly 0.0180 | val_total 0.0110
[2026-06-01 13:02:11,754][__main__][INFO] - Epoch 001 | train_total 0.0106 | train_normal 0.0011 | train_anomaly 0.0189 | val_total 0.0105
[2026-06-01 13:02:13,432][__main__][INFO] - Epoch 002 | train_total 0.0103 | train_normal 0.0007 | train_anomaly 0.0193 | val_total 0.0102
[2026-06-01 13:02:15,107][__main__][INFO] - Epoch 003 | train_total 0.0102 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0102
[2026-06-01 13:02:16,911][__main__][INFO] - Epoch 004 | train_total 0.0102 | train_normal 0.0003 | train_anomaly 0.0197 | val_total 0.0101
[2026-06-01 13:02:18,576][__main__][INFO] - Epoch 005 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 13:02:20,249][__main__][INFO] - Epoch 006 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 13:02:21,928][__main__][INFO] - Epoch 007 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 13:02:23,603][__main__][INFO] - Epoch 008 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0197 | val_total 0.0101
[2026-06-01 13:02:25,284][__main__][INFO] - Epoch 009 | train_total 0.0098 | train_normal 0.0003 | train_anomaly 0.0191 | val_total 0.0106
[2026-06-01 13:02:26,985][__main__][INFO] - Epoch 010 | train_total 0.0092 | train_normal 0.0002 | train_anomaly 0.0180 | val_total 0.0111
[2026-06-01 13:02:28,669][__main__][INFO] - Epoch 011 | train_total 0.0089 | train_normal 0.0001 | train_anomaly 0.0176 | val_total 0.0119
[2026-06-01 13:02:30,356][__main__][INFO] - Epoch 012 | train_total 0.0090 | train_normal 0.0004 | train_anomaly 0.0174 | val_total 0.0121
[2026-06-01 13:02:32,093][__main__][INFO] - Epoch 013 | train_total 0.0110 | train_normal 0.0024 | train_anomaly 0.0171 | val_total 0.0119
[2026-06-01 13:02:33,811][__main__][INFO] - Epoch 014 | train_total 0.0100 | train_normal 0.0003 | train_anomaly 0.0193 | val_total 0.0103
[2026-06-01 13:02:35,536][__main__][INFO] - Epoch 015 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 13:02:37,302][__main__][INFO] - Epoch 016 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 13:02:39,111][__main__][INFO] - Epoch 017 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:40,836][__main__][INFO] - Epoch 018 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:42,710][__main__][INFO] - Epoch 019 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:44,419][__main__][INFO] - Epoch 020 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:46,137][__main__][INFO] - Epoch 021 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:47,853][__main__][INFO] - Epoch 022 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:49,580][__main__][INFO] - Epoch 023 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:51,292][__main__][INFO] - Epoch 024 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:53,019][__main__][INFO] - Epoch 025 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:54,732][__main__][INFO] - Epoch 026 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:56,450][__main__][INFO] - Epoch 027 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:58,175][__main__][INFO] - Epoch 028 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:02:59,884][__main__][INFO] - Epoch 029 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:01,599][__main__][INFO] - Epoch 030 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:03,354][__main__][INFO] - Epoch 031 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:05,181][__main__][INFO] - Epoch 032 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:06,854][__main__][INFO] - Epoch 033 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:08,541][__main__][INFO] - Epoch 034 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:10,222][__main__][INFO] - Epoch 035 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:11,904][__main__][INFO] - Epoch 036 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:13,702][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:15,378][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 13:03:17,073][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:04,401][__main__][INFO] - Epoch 000 | train_total 0.0110 | train_normal 0.0020 | train_anomaly 0.0180 | val_total 0.0110
[2026-06-01 14:05:06,120][__main__][INFO] - Epoch 001 | train_total 0.0106 | train_normal 0.0011 | train_anomaly 0.0189 | val_total 0.0105
[2026-06-01 14:05:07,833][__main__][INFO] - Epoch 002 | train_total 0.0103 | train_normal 0.0007 | train_anomaly 0.0193 | val_total 0.0102
[2026-06-01 14:05:09,542][__main__][INFO] - Epoch 003 | train_total 0.0102 | train_normal 0.0005 | train_anomaly 0.0195 | val_total 0.0102
[2026-06-01 14:05:11,371][__main__][INFO] - Epoch 004 | train_total 0.0102 | train_normal 0.0003 | train_anomaly 0.0197 | val_total 0.0101
[2026-06-01 14:05:13,072][__main__][INFO] - Epoch 005 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 14:05:14,771][__main__][INFO] - Epoch 006 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 14:05:16,494][__main__][INFO] - Epoch 007 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0198 | val_total 0.0101
[2026-06-01 14:05:18,212][__main__][INFO] - Epoch 008 | train_total 0.0101 | train_normal 0.0002 | train_anomaly 0.0197 | val_total 0.0101
[2026-06-01 14:05:19,924][__main__][INFO] - Epoch 009 | train_total 0.0098 | train_normal 0.0003 | train_anomaly 0.0191 | val_total 0.0106
[2026-06-01 14:05:21,636][__main__][INFO] - Epoch 010 | train_total 0.0092 | train_normal 0.0002 | train_anomaly 0.0180 | val_total 0.0111
[2026-06-01 14:05:23,350][__main__][INFO] - Epoch 011 | train_total 0.0089 | train_normal 0.0001 | train_anomaly 0.0176 | val_total 0.0119
[2026-06-01 14:05:25,066][__main__][INFO] - Epoch 012 | train_total 0.0090 | train_normal 0.0004 | train_anomaly 0.0174 | val_total 0.0121
[2026-06-01 14:05:26,793][__main__][INFO] - Epoch 013 | train_total 0.0110 | train_normal 0.0024 | train_anomaly 0.0171 | val_total 0.0119
[2026-06-01 14:05:28,510][__main__][INFO] - Epoch 014 | train_total 0.0100 | train_normal 0.0003 | train_anomaly 0.0193 | val_total 0.0103
[2026-06-01 14:05:30,187][__main__][INFO] - Epoch 015 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 14:05:31,878][__main__][INFO] - Epoch 016 | train_total 0.0100 | train_normal 0.0001 | train_anomaly 0.0199 | val_total 0.0100
[2026-06-01 14:05:33,557][__main__][INFO] - Epoch 017 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:35,241][__main__][INFO] - Epoch 018 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:37,085][__main__][INFO] - Epoch 019 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:38,781][__main__][INFO] - Epoch 020 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:40,491][__main__][INFO] - Epoch 021 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:42,209][__main__][INFO] - Epoch 022 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:43,916][__main__][INFO] - Epoch 023 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:45,625][__main__][INFO] - Epoch 024 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:47,344][__main__][INFO] - Epoch 025 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:49,054][__main__][INFO] - Epoch 026 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:50,757][__main__][INFO] - Epoch 027 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:52,472][__main__][INFO] - Epoch 028 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:54,183][__main__][INFO] - Epoch 029 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:55,891][__main__][INFO] - Epoch 030 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:57,663][__main__][INFO] - Epoch 031 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:05:59,515][__main__][INFO] - Epoch 032 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:01,224][__main__][INFO] - Epoch 033 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:02,964][__main__][INFO] - Epoch 034 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:04,674][__main__][INFO] - Epoch 035 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:06,398][__main__][INFO] - Epoch 036 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:08,155][__main__][INFO] - Epoch 037 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:09,863][__main__][INFO] - Epoch 038 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 14:06:11,567][__main__][INFO] - Epoch 039 | train_total 0.0100 | train_normal 0.0000 | train_anomaly 0.0200 | val_total 0.0100
[2026-06-01 15:34:46,627][__main__][INFO] - Epoch 000 | train_total 0.0110 | train_normal 0.0020 | train_anomaly 0.0180 | val_total 0.0110
[2026-06-01 15:34:48,355][__main__][INFO] - Epoch 001 | train_total 0.0106 | train_normal 0.0011 | train_anomaly 0.0189 | val_total 0.0105
[2026-06-01 15:34:50,074][__main__][INFO] - Epoch 002 | train_total 0.0103 | train_normal 0.0007 | train_anomaly 0.0193 | val_total 0.0102
